decision_date,gamma,target_weight,variant
2025-03-03,3.0,1.6692449249222925,merton_unconstrained
2025-04-01,3.0,1.0595234931496882,merton_unconstrained
2025-05-01,3.0,0.5958895114276066,merton_unconstrained
2025-06-02,3.0,0.3250435271204456,merton_unconstrained
2025-07-01,3.0,0.22026206062693351,merton_unconstrained
2025-08-01,3.0,0.15460548404573735,merton_unconstrained
2025-09-02,3.0,0.5816769055280882,merton_unconstrained
2025-10-01,3.0,0.871339897863804,merton_unconstrained
2025-11-03,3.0,1.0384865984608656,merton_unconstrained
2025-12-01,3.0,0.8523182879013835,merton_unconstrained
2018-02-01,3.0,1.0,merton_long_only
2018-03-01,3.0,1.0,merton_long_only
2018-04-02,3.0,1.0,merton_long_only
2018-05-01,3.0,1.0,merton_long_only
2018-06-01,3.0,1.0,merton_long_only
2018-07-02,3.0,1.0,merton_long_only
2018-08-01,3.0,1.0,merton_long_only
2018-09-04,3.0,1.0,merton_long_only
2018-10-01,3.0,1.0,merton_long_only
2018-11-01,3.0,1.0,merton_long_only
2018-12-03,3.0,1.0,merton_long_only
2019-01-02,3.0,0.9999298663562944,merton_long_only
2019-02-01,3.0,0.9080740163223138,merton_long_only
2019-03-01,3.0,0.7171392829305169,merton_long_only
2019-04-01,3.0,0.8149003137037003,merton_long_only
2019-05-01,3.0,0.9453467924358164,merton_long_only
2019-06-03,3.0,0.43340695983724264,merton_long_only
2019-07-01,3.0,0.8835836059192689,merton_long_only
2019-08-01,3.0,0.964422487888273,merton_long_only
2019-09-03,3.0,0.6971372873088139,merton_long_only
2019-10-01,3.0,0.9752834122836256,merton_long_only
2019-11-01,3.0,1.0,merton_long_only
2019-12-02,3.0,1.0,merton_long_only
2020-01-02,3.0,1.0,merton_long_only
2020-02-03,3.0,1.0,merton_long_only
2020-03-02,3.0,1.0,merton_long_only
2020-04-01,3.0,0.7729848884280323,merton_long_only
2020-05-01,3.0,0.9473980999798336,merton_long_only
2020-06-01,3.0,0.8848281631716183,merton_long_only
