gamma,y,x,V_num_t0,V_exact_t0,Vx_num_t0,Vxx_num_t0,pi_num_t0,pi_exact_t0
1.5,-0.375,0.6872892787909722,-2.3528955707252246,-2.352896636897381,1.711737474882692,-3.735856669599765,0.6872871310127413,0.6872892787909721
1.5,-0.3600000000000003,0.6976763260710308,-2.335314864004473,-2.3353159222102504,1.6736534338167592,-3.5983562895663335,0.6976741458327619,0.6976763260710307
1.5,-0.3450000000000002,0.7082203534677999,-2.317865519360581,-2.317866569659502,1.6364167155471567,-3.465916691081087,0.7082181402793871,0.7082203534677998
1.5,-0.33000000000000007,0.7189237334319262,-2.30054655526331,-2.3005475977144543,1.6000084681900915,-3.3383516091311933,0.7189214867962157,0.7189237334319261
1.5,-0.31499999999999995,0.7297888742690568,-2.2833569975163632,-2.2833580321783695,1.5644102592926985,-3.2154816343035164,0.7297865936800263,0.7297888742690567
1.5,-0.30000000000000027,0.7408182206817177,-2.2662958792025845,-2.2662969061336526,1.5296040665014092,-3.097133960445122,0.7408159056259742,0.7408182206817175
1.5,-0.28500000000000014,0.7520142543193825,-2.24936224062957,-2.2493632598874655,1.4955722684377297,-2.983142141634662,0.7520119042759754,0.7520142543193823
1.5,-0.27,0.7633794943368531,-2.232555129275686,-2.2325561409177426,1.4622976357770514,-2.8733458580906808,0.7633771087769806,0.7633794943368529
1.5,-0.2549999999999999,0.774916497961081,-2.215873599736486,-2.2158746038196093,1.4297633225259114,-2.7675906906978405,0.7749140763470699,0.7749164979610808
1.5,-0.2400000000000002,0.7866278610665532,-2.199316713671536,-2.1993177102522057,1.3979528574932985,-2.665727903817107,0.78662540285425,0.786627861066553
1.5,-0.2250000000000001,0.798516218759377,-2.182883539751631,-2.1828845288859036,1.3668501359520193,-2.5676142361155683,0.7985137233970943,0.7985162187593767
1.5,-0.20999999999999996,0.8105842459701871,-2.1665731536064015,-2.166574135349917,1.3364394114849887,-2.473111699086233,0.8105817128956064,0.8105842459701869
1.5,-0.19500000000000028,0.8228346580560182,-2.1503846377723286,-2.15038561218031,1.3067052880133896,-2.3820873829604836,0.8228320866987268,0.822834658056018
1.5,-0.18000000000000016,0.8352702114112719,-2.1343170816411265,-2.1343180487683853,1.2776327120021742,-2.2944132697910864,0.83526760119277,0.8352702114112717
1.5,-0.16500000000000004,0.8478937040879158,-2.118369581408528,-2.1183705413094644,1.2492069648388018,-2.2099660534064673,0.8478910544213514,0.8478937040879155
1.5,-0.1499999999999999,0.8607079764250579,-2.1025412400234385,-2.102542192752048,1.2214136553817005,-2.1286269659948607,0.8607052867134325,0.8607079764250577
1.5,-0.13500000000000023,0.8737159116880342,-2.086831167137482,-2.086832112747356,1.1942387126742615,-2.0502816110580393,0.8737131813258417,0.873715911688034
1.5,-0.1200000000000001,0.8869204367171574,-2.071238479054918,-2.0712394175992466,1.167668378821418,-1.974819802524271,0.8869176650919268,0.8869204367171571
1.5,-0.10499999999999998,0.9003245225862656,-2.0557622986829287,-2.0557632302145055,1.1416892020242124,-1.902135409795343,0.9003217090735803,0.9003245225862654
1.5,-0.0900000000000003,0.913931185271228,-2.0404017554822875,-2.040402680053512,1.1162880297694453,-1.8321262084653176,0.9139283292370765,0.9139311852712277
1.5,-0.07500000000000018,0.9277434863285527,-2.0251559854183903,-2.025156903081269,1.0914520021711835,-1.7646937365533264,0.9277405871312231,0.9277434863285525
1.5,-0.06000000000000005,0.9417645335842486,-2.01002413091265,-2.0100250417188024,1.0671685454600301,-1.6997431560351497,0.941761590571124,0.9417645335842484
1.5,-0.04499999999999993,0.9559974818331,-1.9950053407942616,-1.99500624479492,1.0434253656173522,-1.6371831194525517,0.9559944943418335,0.9559974818330997
1.5,-0.03000000000000025,0.9704455335485079,-1.9800987702523207,-1.9800996674983364,1.0202104421512779,-1.5769256414433261,0.9704425009071774,0.9704455335485077
1.5,-0.015000000000000124,0.9851119396030625,-1.9653035807883037,-1.9653044713301464,0.997512022010971,-1.5188859749991739,0.9851088611291378,0.9851119396030623
1.5,0.0,1.0,-1.9506189401689025,-1.9506198240566652,0.9753186136364512,-1.4629824922740666,0.999996875000614,0.9999999999999998
1.5,0.01499999999999968,1.0151130646157187,-1.93604402237921,-1.9360448996626123,0.9536189811407164,-1.4091365697818132,1.0151098923879023,1.0151130646157185
1.5,0.029999999999999805,1.0304545339535167,-1.921578007576258,-1.9215788783046466,0.9324021386213778,-1.3572724778194332,1.0304513137841225,1.0304545339535165
1.5,0.04499999999999993,1.046027859908717,-1.907220082042899,-1.9072209462652525,0.9116573445987718,-1.3073172739617365,1.0460245910727421,1.0460278599087167
1.5,0.06000000000000005,1.0618365465453596,-1.8929694381420363,-1.8929702959069676,0.8913740965778362,-1.2592007004702452,1.061833228306998,1.0618365465453594
1.5,0.07499999999999973,1.0778841508846313,-1.8788252742711928,-1.8788261256269518,0.8715421257310695,-1.2128550854830926,1.077880782497513,1.077884150884631
1.5,0.08999999999999986,1.0941742837052102,-1.8647867948174215,-1.8647876398118965,0.8521513916996587,-1.168215247841054,1.0941708644119683,1.09417428370521
1.5,0.10499999999999998,1.1107106103557052,-1.8508532101125514,-1.8508540487932736,0.8331920775103804,-1.1252184054164698,1.110707139386859,1.110710610355705
1.5,0.1200000000000001,1.1274968515793757,-1.8370237363887685,-1.8370245688029145,0.8146545846054689,-1.0838040868145433,1.127493328152862,1.1274968515793755
1.5,0.1349999999999998,1.1445367843513143,-1.82329759573453,-1.8232984219289234,0.7965295279832141,-1.0439140463231746,1.144533207674587,1.1445367843513141
1.5,0.1499999999999999,1.161834242728283,-1.809674016050805,-1.8096748360719193,0.7788077314466064,-1.0054921819986624,1.1618306119972033,1.1618342427282828
1.5,0.16500000000000004,1.1793931187113906,-1.7961522310076439,-1.796153044901605,0.7614802229576539,-0.9684844567629195,1.1793894331089825,1.1793931187113904
1.5,0.17999999999999972,1.19721736312181,-1.7827314800010725,-1.7827322878136629,0.744538230095103,-0.9328388224035197,1.197213621818534,1.1972173631218097
1.5,0.19499999999999984,1.2153109864897307,-1.7694110081103085,-1.769411809886967,0.7279731756132197,-0.8985051463719693,1.2153071886443845,1.2153109864897305
1.5,0.20999999999999996,1.2336780599567432,-1.7561900660552954,-1.7561908618411226,0.7117766730993994,-0.8654351412789646,1.2336742047142586,1.233678059956743
1.5,0.2250000000000001,1.2523227161918644,-1.7430679101545563,-1.7430686999943157,0.695940522728289,-0.8335822969797434,1.2523188026842187,1.2523227161918642
